wavelength,intensity,intensity_err
11.366342530422019,11436.484754774305,110.95777704467083
11.36880251139566,11395.015625,102.18826388550677
11.371262492369302,11416.143215603299,99.22947190802373
11.373722473342943,11456.751736111111,99.43255295857625
11.376182454316584,11450.818210177951,101.88431034321474
11.378642435290226,11517.374945746527,109.46013709196974
11.381102416263868,11517.671685112848,112.66195782783085
11.383562397237508,11553.687784830729,109.5925602600167
11.38602237821115,11556.826741536459,105.29745473018544
11.388482359184792,11540.419881184896,98.0377980883262
11.390942340158434,11454.353285047742,94.15649494822901
11.393402321132074,11437.681844075521,94.29243840537892
11.395862302105716,11410.958862304688,101.05633162982645
11.398322283079358,11349.859836154514,97.22121558522424
11.400782264053,11338.316365559896,102.71389182340764
11.403242245026641,11295.385348849826,104.58503619671941
11.405702226000281,11322.341118706598,106.9454574681555
11.408162206973923,11332.63755967882,104.53515656099383
11.410622187947565,11296.214680989584,107.7156282723871
11.413082168921207,11322.887871636285,106.77852479664827
11.415542149894847,11298.112955729166,107.7601888837026
11.418002130868489,11322.308281792535,105.37612792367216
11.42046211184213,11382.390421549479,109.98365839208167
11.422922092815773,11407.639851888021,105.62802667781504
11.425382073789413,11458.782307942709,108.1744770328567
11.427842054763055,11449.118937174479,105.78844139879656
11.430302035736696,11464.732788085938,103.76821299065291
11.432762016710338,11440.384453667535,101.19283249434872
11.435221997683978,11433.958306206598,98.6872655136364
11.43768197865762,11387.35658094618,96.88470500620815
11.440141959631262,11333.689575195312,96.82703076206636
11.442601940604904,11276.125406901041,96.26560199336673
11.445061921578546,11265.459771050348,106.20986776672176
11.447521902552186,11273.265611436633,101.14377772305214
11.449981883525828,11294.714057074652,109.33194591542967
11.45244186449947,11233.398763020834,105.62567781382671
11.454901845473112,11334.51841905382,110.81541182220558
11.457361826446752,11247.866265190973,102.5294620197305
11.459821807420393,11333.410237630209,107.73614764527265
11.462281788394035,11313.584391276041,110.05692404855456
11.464741769367677,11345.887790256076,111.0274355986182
11.467201750341317,11464.475802951389,115.18013411723567
11.46966173131496,11489.829847547742,117.88252179039903
11.472121712288601,11450.772732204861,118.4691333814653
