wavelength,intensity,intensity_err
9.850403858906908,8500.446353834503,87.72220604883218
9.851683049045276,8513.729821029974,90.90643954412053
9.852962239183645,8513.999013472576,89.05448742772262
9.854241429322013,8524.328478754784,84.62946066097867
9.85552061946038,8550.878039301659,87.68456730331717
9.85679980959875,8590.312669403698,89.14478480041863
9.858078999737117,8618.231250996492,90.95363811568465
9.859358189875485,8621.564318598534,87.79072824654025
9.860637380013852,8694.884217554209,89.82640378380627
9.861916570152221,8755.538967833227,96.97467749792007
9.863195760290589,8716.020722058354,87.66535733423741
9.864474950428956,8774.0925392618,91.01194256264972
9.865754140567326,8751.68563157685,101.02951982590298
9.867033330705693,8689.826465840242,87.30403914687443
9.86831252084406,8677.467863121812,85.24619665360888
9.86959171098243,8614.940330038266,96.77694092889503
9.870870901120798,8606.613206513073,87.92625349382395
9.872150091259165,8620.316814811862,85.5957910549067
9.873429281397533,8609.159882214604,101.27368282272201
9.874708471535902,8619.01272022481,85.55807809040786
9.87598766167427,8611.664555763711,83.5566339017123
9.877266851812637,8580.779456313776,109.32870462705553
9.878546041951006,8627.533706353635,85.70255997184559
9.879825232089374,8644.000004982461,78.6506669241246
9.881104422227741,8642.790881098534,93.14375295513348
9.882383612366109,8619.597716039541,82.82960812824706
9.883662802504478,8617.745530731823,76.70565743656127
9.884941992642846,8616.813775510203,92.57605011027931
9.886221182781213,8631.072833625638,81.52991740316013
9.887500372919583,8662.709891183036,76.66651325889369
9.88877956305795,8675.562001753826,100.64691838198236
9.890058753196318,8710.688122807716,96.1912974382646
9.891337943334687,8729.46739975287,82.95154152886487
9.892617133473054,8770.430539500956,99.67844633051918
9.893896323611422,8813.23142040019,90.60109917578326
9.89517551374979,8804.500911790497,81.01390255482329
9.896454703888159,8773.273905851403,98.15703959346514
9.897733894026526,8761.600974569516,92.49029505443022
9.899013084164894,8724.04836475606,83.25226277464894
9.900292274303263,8680.46280592315,98.76596172755733
9.90157146444163,8672.807980907206,89.93391413257997
9.902850654579998,8668.776800661672,83.60087253165524
9.904129844718367,8664.548215282206,91.73735283093457
9.905409034856735,8673.113505460778,91.44474696750257
9.906688224995102,8685.331647600446,89.52639554369333
9.90796741513347,8673.261683872768,90.74436677828136
9.90924660527184,8626.036406847896,85.92155040284165
9.910525795410207,8654.780457788584,91.14138028544156
9.911804985548574,8681.393773915815,79.63240902573467
9.913084175686944,8676.388990752552,77.52847054593882
9.914363365825311,8669.016267737563,84.25576177104453
9.915642555963679,8665.574901347258,82.70936572578539
9.916921746102048,8676.133490114797,77.12055296691152
